,Job Profile,Company,AvgSalary,MinSalary,MaxSalary,MinExperience,MaxExperience
3073,Deputy Manager,micro-labs,322816,1.9,5.0,0.0,5.0
3074,Graduate Apprentice Trainee,micro-labs,292011,3.3070448732852826,12.01799581492676,0.0,9.0
3075,Senior Engineer,micro-labs,295336,2.2,4.3,0.0,3.0
3076,Trainee,micro-labs,472713,2.0,14.0,0.0,8.0
3077,Safety Officer,micro-labs,166837,1.0,3.5,1.0,8.0
3078,Deputy Engineer,micro-labs,425293,2.5,5.5,1.0,8.0
3079,Apprentice,micro-labs,281257,2.1,4.5,2.0,7.0
3080,Assistant Engineer,radisson-hotels,2228597,10.5,30.0,2.0,14.0
3081,Deputy General Manager,radisson-hotels,137800,3.3070448732852826,12.01799581492676,0.0,2.0
3082,Field Support Engineer,radisson-hotels,1414140,5.5,24.0,3.0,12.0
3083,MIS Executive,radisson-hotels,238538,3.3070448732852826,12.01799581492676,2.0,8.0
3084,TOC Engineer,radisson-hotels,370584,1.9,7.9,10.0,15.0
3085,Survelliance Engineer,radisson-hotels,132171,3.3070448732852826,12.01799581492676,0.0,3.0
3086,Quality Engineer,radisson-hotels,1107980,5.1,16.0,5.0,11.0
3087,Technician,radisson-hotels,127435,3.3070448732852826,12.01799581492676,0.0,3.0
3088,Project Manager,radisson-hotels,609004,2.4,12.5,1.0,8.0
3089,Site Acquisition Executive,radisson-hotels,3408613,14.0,45.0,0.0,2.0
3090,Field Service Engineer,g4s,479853,2.3,6.9,10.0,14.0
3091,Project Coordinator,g4s,314287,1.2,5.0,1.0,2.0
3092,Store Manager,g4s,302963,1.5,5.0,2.0,10.0
3093,Area Sales Manager,g4s,251952,3.3070448732852826,12.01799581492676,18.0,27.0
3094,Retail Store Manager,g4s,447023,2.0,7.0,1.0,10.0
3095,Sales Executive,g4s,262421,1.0,4.5,0.0,8.0
3096,Territory Sales Manager,g4s,1209887,6.3,24.2,0.0,6.0
3097,Deputy Manager,g4s,389401,2.7,5.4,0.0,7.0
3098,Assistant Store Manager,g4s,431753,3.0,6.5,3.0,8.0
3099,Sales Officer,g4s,418397,2.2,6.2,1.0,12.0
3100,Senior Fashion Consultant,tata-teleservices,473188,1.8,8.5,8.0,18.0
3101,Customer Relation Officer,tata-teleservices,1031270,4.1,22.0,3.0,10.0
3102,Assistant Store Manager,tata-teleservices,513909,2.0,10.3,0.0,8.0
3103,Store Manager,tata-teleservices,262574,3.3070448732852826,12.01799581492676,2.0,10.0
3104,Floor Manager,tata-teleservices,902084,4.5,14.0,5.0,14.0
3105,Head Cashier,tata-teleservices,1139221,6.8,16.0,6.0,18.0
3106,Retail Store Manager,tata-teleservices,372658,2.0,6.8,5.0,15.0
3107,Cashier,tata-teleservices,359130,3.3070448732852826,12.01799581492676,0.0,9.0
3108,Visual Merchandiser,tata-teleservices,320108,2.1,4.3,7.0,14.0
3109,Customer Service Associate,tata-teleservices,262041,3.3070448732852826,12.01799581492676,10.0,23.0
3110,Regional Manager,tvs-supply-chain-solutions,311787,1.6,5.0,2.0,10.0
3111,Sales Executive,tvs-supply-chain-solutions,523160,2.9,7.0,4.0,11.0
3112,Growth Officer,tvs-supply-chain-solutions,186772,3.3070448732852826,12.01799581492676,2.0,10.0
3113,Area Growth Manager,tvs-supply-chain-solutions,189838,3.3070448732852826,12.01799581492676,1.0,8.0
3114,Sales Officer,tvs-supply-chain-solutions,536359,3.0,6.8,2.0,10.0
3115,Business Development Executive,tvs-supply-chain-solutions,149861,3.3070448732852826,12.01799581492676,5.0,16.0
3116,Sales Executive,tvs-supply-chain-solutions,186079,3.3070448732852826,12.01799581492676,0.0,8.0
3117,Quality Executive,tvs-supply-chain-solutions,138185,3.3070448732852826,12.01799581492676,0.0,8.0
3118,Growth Executive,tvs-supply-chain-solutions,1201815,5.8,16.0,5.0,13.0
3119,QA Executive,tvs-supply-chain-solutions,173987,3.3070448732852826,12.01799581492676,1.0,5.0
3120,Executive Quality Assurance,britannia,232760,1.1,3.8,0.0,6.0
3121,Regional Growth Manager,britannia,486002,2.8,7.8,0.0,5.0
3122,Sales Officer,britannia,238805,1.3,5.2,11.0,17.0
3123,Senior Sales Officer,britannia,409263,2.0,6.5,0.0,4.0
3124,Area Sales Manager,britannia,222213,1.0,3.9,0.0,10.0
3125,Sales Executive,britannia,460320,3.0,5.8,5.0,15.0
3126,Deputy Manager,britannia,289615,1.8,4.0,0.0,7.0
3127,Area Sales Executive,britannia,481614,3.5,6.1,2.0,11.0
3128,Senior Officer,britannia,472027,2.9,6.0,0.0,5.0
3129,Production Officer,britannia,950952,6.5,12.8,3.0,10.0
3130,Senior Sales Executive,aditya-birla-group,346822,1.5,5.2,3.0,12.0
3131,Officer,aditya-birla-group,406933,2.4,5.7,4.0,11.0
3132,Assistant Vice President,aditya-birla-group,950263,3.4,13.0,2.0,10.0
3133,Senior Analyst,aditya-birla-group,382892,3.3070448732852826,12.01799581492676,8.0,17.0
3134,Process Advisor,aditya-birla-group,888988,5.0,13.5,0.0,12.0
3135,Analyst,aditya-birla-group,506718,3.0,7.0,6.0,13.0
3136,Business Analyst,aditya-birla-group,398477,2.5,4.9,9.0,18.0
3137,Associate Vice President,aditya-birla-group,315539,2.4,4.2,4.0,17.0
3138,AVP,aditya-birla-group,603859,3.3,7.9,6.0,15.0
3139,Software Developer,aditya-birla-group,393051,1.9,5.4,8.0,15.0
3140,Personal Banker,exide-industries,2896305,12.0,42.6,5.0,10.0
3141,Senior Software Engineer,exide-industries,703594,3.0,18.7,3.0,7.0
3142,Delivery Boy,exide-industries,444031,1.0,9.0,4.0,12.0
3143,Key Account Manager,exide-industries,1116260,2.0,25.3,4.0,10.0
3144,Business Analyst,exide-industries,1606343,1.7,35.0,4.0,18.0
3145,Accounts Manager,exide-industries,3149312,14.0,40.5,0.0,11.0
3146,Senior Associate,exide-industries,2984919,11.2,46.0,0.0,7.0
3147,Sales Manager,exide-industries,1335306,5.6,25.3,0.0,8.0
3148,Team Lead,exide-industries,612417,3.1,8.0,1.0,13.0
3149,Fleet Manager,exide-industries,2164935,7.5,32.0,8.0,17.0
3150,Delivery Partner,pepsico,231808,3.3070448732852826,12.01799581492676,6.0,17.0
3151,growth manager,pepsico,1056180,4.7,14.2,0.0,5.0
3152,Senior Engineer,pepsico,1067071,4.0,15.0,1.0,7.0
3153,Deputy Manager,pepsico,1022048,4.0,13.2,5.0,10.0
3154,Civil Engineer,pepsico,607485,3.0,14.0,0.0,10.0
3155,QA QC Engineer,pepsico,775129,4.0,11.5,2.0,8.0
3156,Site Engineer,pepsico,530869,3.3070448732852826,12.01799581492676,0.0,9.0
3157,Safety Officer,pepsico,509839,2.0,7.0,1.0,7.0
3158,Civil Site Engineer,pepsico,200201,3.3070448732852826,12.01799581492676,1.0,8.0
3159,DPT.Manager,pepsico,1065594,5.0,14.0,1.0,5.0
3160,Project Manager,elasticrun,651439,2.4,12.0,1.0,8.0
3161,Junior Engineer,elasticrun,1088433,4.5,20.0,1.0,8.0
3162,Senior Section Engineer,elasticrun,435440,1.8,6.0,0.0,6.0
3163,Junior Engineer,elasticrun,415210,2.0,6.5,1.0,9.0
3164,Technician,elasticrun,363008,2.3,5.7,1.0,11.0
3165,ACT Apprentice,elasticrun,349245,1.4,5.5,4.0,17.0
3166,Electrician,elasticrun,382061,2.0,6.5,2.0,7.0
3167,Apprentice,elasticrun,924700,5.0,15.0,2.0,7.0
3168,Apprentice Trainee,elasticrun,1477083,5.4,25.0,1.0,7.0
3169,Data Entry Operator,elasticrun,329767,2.0,4.8,0.0,8.0
3170,ITI Fitter,grasim-industries,1193357,4.7,20.0,1.0,7.0
3171,Computer Operator,grasim-industries,796783,1.2,15.0,4.0,16.0
3172,Senior Field Officer,grasim-industries,387514,3.3070448732852826,12.01799581492676,10.0,18.0
3173,Field Officer,grasim-industries,147725,3.3070448732852826,12.01799581492676,0.0,4.0
3174,Branch Manager,grasim-industries,167775,3.3070448732852826,12.01799581492676,5.0,15.0
3175,Area Credit Manager,grasim-industries,134174,3.3070448732852826,12.01799581492676,1.0,6.0
3176,Area Sales Manager,grasim-industries,134165,3.3070448732852826,12.01799581492676,1.0,8.0
3177,Deputy Manager,grasim-industries,200204,3.3070448732852826,12.01799581492676,1.0,2.0
3178,Relationship Manager,grasim-industries,172215,3.3070448732852826,12.01799581492676,1.0,4.0
3179,Credit Manager,grasim-industries,147234,3.3070448732852826,12.01799581492676,1.0,3.0
3180,Area Manager,ajanta-pharma,310259,1.6,4.6,0.0,2.0
3181,Operations Executive,ajanta-pharma,262187,1.1,4.0,0.0,3.0
3182,Marketing Executive,ajanta-pharma,751944,3.5,10.5,1.0,3.0
3183,Technical Service Engineer,ajanta-pharma,1025637,2.9,19.0,1.0,4.0
3184,Deputy Manager,ajanta-pharma,1124607,4.0,17.4,0.0,9.0
3185,Sales Executive,ajanta-pharma,715832,4.1,9.5,1.0,9.0
3186,Technical Support Engineer,ajanta-pharma,432970,1.8,6.8,6.0,17.0
3187,Senior Marketing Executive,ajanta-pharma,581842,3.0,8.3,4.0,13.0
3188,Senior Engineer,ajanta-pharma,469669,2.6,7.5,4.0,15.0
3189,Teritory Sales Officer,ajanta-pharma,283613,1.5,4.0,8.0,16.0
3190,Safety Officer,nokia-networks,522530,1.8,7.8,4.0,10.0
3191,Sales Representative,nokia-networks,518929,2.4,7.3,0.0,9.0
3192,Junior Engineer,nokia-networks,1230842,5.8,20.0,4.0,13.0
3193,Technician,nokia-networks,350060,1.9,6.4,1.0,6.0
3194,Instrumentation Technician,nokia-networks,383912,2.2,6.0,1.0,9.0
3195,Junior Officer,nokia-networks,736046,4.5,10.5,2.0,8.0
3196,Junior Engineer Production,nokia-networks,758201,4.5,11.0,10.0,16.0
3197,Plant Operator,nokia-networks,574582,2.9,6.8,0.0,8.0
3198,Assistant Engineer,nokia-networks,461054,2.4,7.4,1.0,6.0
3199,Mechanical Technician,nokia-networks,323225,2.2,4.0,4.0,10.0
3200,Group Leader,act-fibernet,579636,2.2,8.7,6.0,13.0
3201,QC Officer,act-fibernet,413238,1.9,6.2,5.0,11.0
3202,Store Manager,act-fibernet,370283,1.7,5.1,3.0,10.0
3203,Department Manager,act-fibernet,462647,2.1,7.2,1.0,8.0
3204,Team Lead,act-fibernet,549837,3.0,7.3,3.0,12.0
3205,Retail Store Manager,act-fibernet,415223,1.9,5.3,4.0,12.0
3206,Customer Service Associate,act-fibernet,822258,4.2,11.3,3.0,10.0
3207,Sales Executive,act-fibernet,420747,2.2,5.3,2.0,9.0
3208,Cashier,act-fibernet,462193,3.0,6.1,3.0,10.0
3209,Visual Merchandiser,act-fibernet,506004,2.8,7.3,4.0,11.0
3210,Retail Sales Executive,r.r.-donnelley,613573,3.2,9.0,8.0,16.0
3211,Head Cashier,r.r.-donnelley,362376,2.1,5.4,5.0,12.0
3212,Associate Senior Executive,r.r.-donnelley,217735,3.3070448732852826,12.01799581492676,6.0,13.0
3213,Sales Executive,r.r.-donnelley,666245,3.4,9.0,3.0,11.0
3214,Associate Assistant Manager,r.r.-donnelley,161619,3.3070448732852826,12.01799581492676,5.0,16.0
3215,Senior Software Engineer,r.r.-donnelley,211765,3.3070448732852826,12.01799581492676,3.0,11.0
3216,Deputy Manager,r.r.-donnelley,144410,3.3070448732852826,12.01799581492676,2.0,8.0
3217,Software Engineer,r.r.-donnelley,228218,1.0,6.0,7.0,17.0
3218,Senior Executive Corporate Sales,r.r.-donnelley,175693,3.3070448732852826,12.01799581492676,1.0,6.0
3219,Lead Engineer,r.r.-donnelley,227033,3.3070448732852826,12.01799581492676,0.0,6.0
3220,Manager- Corporate Sales,life-insurance-corporation-of-india,437431,1.7,6.5,0.0,5.0
3221,Assistant Manager Corporate Sales,life-insurance-corporation-of-india,565878,2.0,10.0,0.0,6.0
3222,Software Engineer,life-insurance-corporation-of-india,512560,3.0,7.0,0.0,6.0
3223,Senior Software Engineer,life-insurance-corporation-of-india,2006650,7.8,30.4,2.0,6.0
3224,QA Engineer,life-insurance-corporation-of-india,823268,4.0,11.5,0.0,4.0
3225,Senior QA Engineer,life-insurance-corporation-of-india,1368845,1.6,99.0,0.0,7.0
3226,System Analyst,life-insurance-corporation-of-india,602042,3.2,8.0,2.0,8.0
3227,Software Developer,life-insurance-corporation-of-india,3002041,13.3,47.0,1.0,5.0
3228,QA Analyst,life-insurance-corporation-of-india,1024185,5.6,13.3,2.0,10.0
3229,Softwaretest Engineer,life-insurance-corporation-of-india,700632,4.1,9.1,0.0,4.0
3230,Technical Support Engineer,shree-cement,810821,2.3,15.0,0.0,2.0
3231,Senior System Analyst,shree-cement,1295161,5.4,17.5,3.0,7.0
3232,Marketing Executive,shree-cement,621864,2.5,10.3,3.0,7.0
3233,Recovery Executive,shree-cement,1018598,5.5,13.3,1.0,3.0
3234,Branch Manager,shree-cement,1745932,9.0,22.7,0.0,6.0
3235,Sales Executive,shree-cement,805067,3.3,15.0,3.0,10.0
3236,Product Executive,shree-cement,1323812,7.7,18.0,0.0,6.0
3237,Credit Executive,shree-cement,450201,2.9,7.2,3.0,10.0
3238,Credit Officer,shree-cement,708545,3.4,11.0,4.0,14.0
3239,Relationship Manager,shree-cement,2298262,13.5,27.5,1.0,5.0
3240,Executive Accountant,cholamandalam-ms-general-insurance,223941,3.3070448732852826,12.01799581492676,4.0,14.0
3241,Senior Product Executive,cholamandalam-ms-general-insurance,218388,3.3070448732852826,12.01799581492676,1.0,4.0
3242,Deputy Manager,cholamandalam-ms-general-insurance,397095,1.9,6.3,1.0,6.0
3243,Area Sales Manager,cholamandalam-ms-general-insurance,232537,3.3070448732852826,12.01799581492676,9.0,15.0
3244,Design Engineer,cholamandalam-ms-general-insurance,227038,1.1,4.0,0.0,6.0
3245,Senior Engineer,cholamandalam-ms-general-insurance,221975,3.3070448732852826,12.01799581492676,0.0,6.0
3246,Sales Executive,cholamandalam-ms-general-insurance,215485,3.3070448732852826,12.01799581492676,4.0,12.0
3247,Area Service Manager,cholamandalam-ms-general-insurance,392274,1.8,6.0,0.0,6.0
3248,Area Sales Executive,cholamandalam-ms-general-insurance,227515,1.1,3.2,0.0,7.0
3249,Senior Design Engineer,cholamandalam-ms-general-insurance,236439,1.2,3.3,0.0,6.0
3250,Senior Software Engineer,sterlite-technologies,1334530,6.0,20.0,0.0,6.0
3251,Branch Manager,sterlite-technologies,1237325,4.8,18.0,2.0,10.0
3252,Senior Relationship Manager,sterlite-technologies,384222,1.8,7.5,0.0,6.0
3253,Senior Sales Manager,sterlite-technologies,956077,5.0,13.2,1.0,8.0
3254,Sales Manager,sterlite-technologies,250805,3.3070448732852826,12.01799581492676,4.0,15.0
3255,Key Relationship Manager,sterlite-technologies,1072154,4.5,14.1,4.0,15.0
3256,Equity Advisor,sterlite-technologies,565001,3.9,6.5,1.0,5.0
3257,Relationship Manager,sterlite-technologies,751471,3.9,11.0,3.0,9.0
3258,Wealth Manager,sterlite-technologies,1177224,5.4,17.1,1.0,7.0
3259,Branch Manager,sterlite-technologies,2400260,14.3,33.0,4.0,14.0
3260,Chief Relationship Manager,blue-star,395478,3.3070448732852826,12.01799581492676,2.0,8.0
3261,Chief Branch Manager,blue-star,340993,2.3,4.7,4.0,8.0
3262,Teritory Sales Officer,blue-star,297281,1.8,4.3,3.0,7.0
3263,Area Sales Manager,blue-star,433972,3.3,5.0,5.0,18.0
3264,Production Officer,blue-star,446100,3.0,6.0,0.0,6.0
3265,Territory Sales Executive,blue-star,397970,2.3,5.1,2.0,7.0
3266,Senior Officer,blue-star,621018,4.4,9.0,0.0,6.0
3267,Technical Officer,blue-star,667014,4.8,8.8,1.0,5.0
3268,Senior Sales Officer,blue-star,490010,3.5,5.5,1.0,5.0
3269,Sales Officer,blue-star,932115,6.5,11.0,0.0,4.0
3270,Officer,pfizer,616916,2.8,9.8,2.0,8.0
3271,Sales Executive,pfizer,1483404,6.3,22.0,3.0,10.0
3272,Senior Assistant,pfizer,492895,3.0,6.8,1.0,5.0
3273,Supervisor,pfizer,770053,4.3,10.7,7.0,16.0
3274,Data Analyst,pfizer,732515,4.6,10.1,0.0,11.0
3275,Senior Officer,pfizer,537002,3.3,7.0,7.0,17.0
3276,Data Entry Operator,pfizer,782469,4.4,10.5,0.0,9.0
3277,Senior Software Engineer,pfizer,541766,2.4,8.5,6.0,12.0
3278,Delivery Boy,pfizer,526151,3.2,7.2,4.0,12.0
3279,Operations Executive,pfizer,499453,2.2,11.0,0.0,6.0
3280,Partner Consultant,johnson-controls,244307,1.2,4.5,6.0,12.0
3281,Customer Care Executive,johnson-controls,218947,3.3070448732852826,12.01799581492676,2.0,8.0
3282,Business Analyst,johnson-controls,1267908,2.7,19.0,2.0,10.0
3283,Software Engineer,johnson-controls,576327,2.8,7.5,0.0,10.0
3284,Financial Analyst,johnson-controls,222073,3.3070448732852826,12.01799581492676,0.0,6.0
3285,Process Data Engineer,johnson-controls,3067771,10.0,43.0,1.0,6.0
3286,Project Manager,johnson-controls,164752,3.3070448732852826,12.01799581492676,0.0,4.0
3287,Senior Analyst,johnson-controls,286041,1.2,4.3,2.0,8.0
3288,Senior Process Data Engineer,johnson-controls,429423,2.1,7.0,1.0,8.0
3289,Analyst,johnson-controls,243605,1.0,4.0,2.0,8.0
3290,Senior Software Engineer,dalmia-bharat-cement,2574156,3.7,41.0,1.0,5.0
3291,Data Scientist,dalmia-bharat-cement,1841532,7.3,36.5,0.0,8.0
3292,Junior Engineer,dalmia-bharat-cement,1393711,3.4,20.7,0.0,6.0
3293,Senior Engineer,dalmia-bharat-cement,849347,5.0,11.1,0.0,3.0
3294,Design Engineer,dalmia-bharat-cement,3633298,21.0,47.2,3.0,16.0
3295,Assistant Engineer,dalmia-bharat-cement,800069,4.8,12.0,0.0,9.0
3296,Diploma Trainee Engineer,dalmia-bharat-cement,1404497,8.5,19.0,1.0,12.0
3297,Trainee Technician,dalmia-bharat-cement,535715,3.0,8.5,1.0,8.0
3298,Technician,dalmia-bharat-cement,2718866,5.6,42.0,12.0,22.0
3299,Territory Sales Manager,dalmia-bharat-cement,2390913,9.0,34.0,6.0,11.0
3300,Mechanical Engineer,delhi-public-school,326865,1.2,5.0,5.0,9.0
3301,Merchandiser,delhi-public-school,712604,4.1,10.0,3.0,11.0
3302,Junior Executive,delhi-public-school,451154,2.2,7.5,5.0,13.0
3303,Industrial Engineer,delhi-public-school,417263,2.8,5.2,4.0,9.0
3304,Senior Merchandiser,delhi-public-school,189604,1.2,2.5,1.0,8.0
3305,Data Entry Operator,delhi-public-school,189804,1.2,2.3,4.0,16.0
3306,HR Executive,delhi-public-school,264778,1.0,4.5,1.0,6.0
3307,Junior Merchandiser,delhi-public-school,294775,2.6,3.2,4.0,9.0
3308,Quality Controller,delhi-public-school,781621,3.6,11.0,0.0,3.0
3309,Senior HR Executive,delhi-public-school,406670,1.7,7.9,0.0,3.0
3310,Supervisor,croma,435111,2.2,6.2,1.0,5.0
3311,Field Officer,croma,299109,1.8,4.2,0.0,3.0
3312,Technical Supervisor,croma,324816,1.6,6.0,4.0,11.0
3313,Research Associate,croma,699926,3.9,10.0,1.0,12.0
3314,Officer,croma,167572,3.3070448732852826,12.01799581492676,0.0,9.0
3315,Senior Officer,croma,366086,2.0,5.0,1.0,4.0
3316,Area Business Manager,croma,298959,1.8,4.5,0.0,7.0
3317,Medical Representative,croma,304858,1.1,13.0,5.0,12.0
3318,Junior Officer,croma,458634,3.0,6.1,0.0,4.0
3319,Deputy Manager,croma,235807,1.0,5.0,2.0,8.0
3320,Production Officer,tvs-credit,367732,1.8,5.0,0.0,5.0
3321,Analyst,tvs-credit,325390,1.5,4.5,0.0,9.0
3322,Project Manager,tvs-credit,392479,2.0,6.0,3.0,10.0
3323,Network Engineer,tvs-credit,333106,2.0,4.8,0.0,10.0
3324,Financial Analyst,tvs-credit,469138,3.5,5.7,1.0,10.0
3325,Associate Engineer,tvs-credit,644434,3.8,9.0,1.0,6.0
3326,Process Associate,tvs-credit,353871,2.0,4.5,1.0,6.0
3327,Software Engineer,tvs-credit,248318,1.5,3.7,1.0,6.0
3328,Project Lead,tvs-credit,1011661,5.0,15.0,3.0,8.0
3329,Senior Financial Analyst,tvs-credit,383172,2.6,5.0,8.0,14.0
3330,Project Coordinator,cg-power-and-industrial-solutions,890435,2.0,18.0,1.0,8.0
3331,Guest Service Associate,cg-power-and-industrial-solutions,1368166,5.5,28.9,1.0,3.0
3332,Commis Chef,cg-power-and-industrial-solutions,502309,2.3,9.5,8.0,19.0
3333,Guest Relation Executive,cg-power-and-industrial-solutions,1553476,7.2,21.0,2.0,7.0
3334,Butler,cg-power-and-industrial-solutions,419702,2.8,5.1,3.0,9.0
3335,Steward,cg-power-and-industrial-solutions,360935,2.0,5.0,7.0,17.0
3336,Senior Guest Service Associate,cg-power-and-industrial-solutions,1048921,3.5,20.0,0.0,6.0
3337,Front Office Executive,cg-power-and-industrial-solutions,958166,4.5,19.0,4.0,13.0
3338,Duty Manager,cg-power-and-industrial-solutions,1737857,9.1,24.0,0.0,4.0
3339,Food & Beverage Associate,cg-power-and-industrial-solutions,568518,3.0,8.5,1.0,7.0
3340,Chef DE Partie,renault-nissan,234015,3.3070448732852826,12.01799581492676,2.0,9.0
3341,Deputy Manager,renault-nissan,219822,3.3070448732852826,12.01799581492676,5.0,14.0
3342,Senior Engineer,renault-nissan,371515,1.0,10.8,6.0,14.0
3343,Quality Engineer,renault-nissan,308784,3.3070448732852826,12.01799581492676,3.0,12.0
3344,Design Engineer,renault-nissan,139375,3.3070448732852826,12.01799581492676,0.0,5.0
3345,Senior Design Engineer,renault-nissan,198998,3.3070448732852826,12.01799581492676,0.0,7.0
3346,Service Engineer,renault-nissan,299273,1.2,5.0,0.0,7.0
3347,Team Member,renault-nissan,469315,2.6,7.8,1.0,4.0
3348,Diploma Apprentice Trainee,renault-nissan,218050,1.0,3.4,0.0,4.0
3349,Quality Inspector,renault-nissan,357444,1.2,5.3,1.0,5.0
3350,Assistant General Manager,sonalika-tractors,1318250,7.5,19.0,1.0,8.0
3351,Software Engineer,sonalika-tractors,676213,4.0,8.8,3.0,8.0
3352,Senior Software Engineer,sonalika-tractors,312097,1.7,4.5,0.0,3.0
3353,Software Developer,sonalika-tractors,495783,3.0,7.9,5.0,11.0
3354,System Engineer,sonalika-tractors,729469,3.6,12.0,8.0,15.0
3355,Senior Associate,sonalika-tractors,284229,3.3070448732852826,12.01799581492676,6.0,13.0
3356,Softwaretest Engineer,sonalika-tractors,341663,2.0,4.9,1.0,5.0
3357,Desktop Support Engineer,sonalika-tractors,229205,1.2,2.7,1.0,5.0
3358,Plsql Developer,sonalika-tractors,249334,1.0,4.0,3.0,10.0
3359,Business Analyst,sonalika-tractors,3723433,18.8,50.7,1.0,7.0
3360,Junior Associate,ltimindtree,560009,2.4,11.0,3.0,6.0
3361,Senior Engineer,ltimindtree,1047728,3.0,24.0,0.0,2.0
3362,Quality Engineer,ltimindtree,501806,2.5,8.5,1.0,3.0
3363,Senior Production Engineer,ltimindtree,297328,1.3,5.8,17.0,22.0
3364,Production Engineer,ltimindtree,413687,1.6,12.3,1.0,5.0
3365,Deputy Manager,ltimindtree,527230,3.0,9.5,3.0,9.0
3366,Quality Inspector,ltimindtree,279018,3.3070448732852826,12.01799581492676,1.0,5.0
3367,QA Engineer,ltimindtree,549645,2.2,9.8,1.0,8.0
3368,Maintenance Engineer,ltimindtree,693947,3.0,13.6,1.0,9.0
3369,Executive Engineer,ltimindtree,190524,3.3070448732852826,12.01799581492676,2.0,4.0
